Id,Year,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,CANCELLED
627,2019,31,4,UA,19977,UA,N69830,815,15304,1530402,TPA,11292,1129202,DEN,1612,0,1600-1659,1807,0,0
628,2019,31,4,UA,19977,UA,N33292,814,11042,1104205,CLE,11292,1129202,DEN,1120,0,1100-1159,1236,0,0
629,2019,31,4,UA,19977,UA,N67845,813,11292,1129202,DEN,12889,1288903,LAS,1432,0,1400-1459,1522,0,0
630,2019,31,4,UA,19977,UA,N495UA,812,11884,1188402,GEG,11292,1129202,DEN,542,0,0001-0559,854,0,0
631,2019,31,4,UA,19977,UA,N78438,810,13930,1393007,ORD,14771,1477104,SFO,1255,0,1200-1259,1525,0,0
632,2019,31,4,UA,19977,UA,N77510,809,14771,1477104,SFO,14908,1490803,SNA,1322,0,1300-1359,1451,0,0
633,2019,31,4,UA,19977,UA,N77510,809,14908,1490803,SNA,11292,1129202,DEN,1607,0,1600-1659,1933,0,0
634,2019,31,4,UA,19977,UA,N39415,806,10423,1042302,AUS,13930,1393007,ORD,722,0,0700-0759,952,0,0
635,2019,31,4,UA,19977,UA,N78524,805,14570,1457002,RNO,14771,1477104,SFO,553,0,0600-0659,706,0,0
636,2019,31,4,UA,19977,UA,N443UA,802,13871,1387102,OMA,11292,1129202,DEN,608,0,0600-0659,636,0,0
637,2019,31,4,UA,19977,UA,N810UA,801,14771,1477104,SFO,14492,1449202,RDU,1252,0,1200-1259,2048,0,0
638,2019,31,4,UA,19977,UA,N13138,800,11618,1161802,EWR,14771,1477104,SFO,1500,0,1500-1559,1801,0,0
639,2019,31,4,UA,19977,UA,N77520,799,14771,1477104,SFO,12889,1288903,LAS,620,0,0600-0659,753,0,0
640,2019,31,4,UA,19977,UA,N68801,796,12264,1226402,IAD,12889,1288903,LAS,816,0,0800-0859,1026,0,0
641,2019,31,4,UA,19977,UA,,795,10529,1052906,BDL,13930,1393007,ORD,,,0700-0759,,,1
642,2019,31,4,UA,19977,UA,N458UA,794,13930,1393007,ORD,13485,1348502,MSN,2210,1,2100-2159,2318,1,0
643,2019,31,4,UA,19977,UA,N462UA,792,10397,1039707,ATL,11618,1161802,EWR,1723,1,1500-1559,1942,1,0
644,2019,31,4,UA,19977,UA,N432UA,791,13930,1393007,ORD,12953,1295304,LGA,1126,1,1100-1159,1416,0,0
645,2019,31,4,UA,19977,UA,N73270,790,13930,1393007,ORD,10721,1072102,BOS,1803,0,1800-1859,2151,1,0
646,2019,31,4,UA,19977,UA,N37466,789,11292,1129202,DEN,10721,1072102,BOS,1031,1,1000-1059,1600,0,0
647,2019,31,4,UA,19977,UA,N37466,789,14057,1405702,PDX,11292,1129202,DEN,527,0,0001-0559,843,0,0
648,2019,31,4,UA,19977,UA,N73299,788,11618,1161802,EWR,14908,1490803,SNA,722,0,0700-0759,1027,0,0
649,2019,31,4,UA,19977,UA,N37263,788,13930,1393007,ORD,11278,1127805,DCA,2222,1,2100-2159,106,1,0
650,2019,31,4,UA,19977,UA,,788,14908,1490803,SNA,13930,1393007,ORD,,,1400-1459,,,1
651,2019,31,4,UA,19977,UA,N27722,786,14908,1490803,SNA,11618,1161802,EWR,1557,0,1500-1559,2,0,0
652,2019,31,4,UA,19977,UA,,785,11042,1104205,CLE,13930,1393007,ORD,,,1000-1059,,,1
653,2019,31,4,UA,19977,UA,N86534,784,11697,1169706,FLL,11292,1129202,DEN,740,0,0700-0759,1002,0,0
654,2019,31,4,UA,19977,UA,N61898,783,12892,1289208,LAX,12264,1226402,IAD,1833,1,1600-1659,219,1,0
655,2019,31,4,UA,19977,UA,N898UA,782,13930,1393007,ORD,11298,1129806,DFW,1956,1,1900-1959,2223,1,0
656,2019,31,4,UA,19977,UA,N78285,781,13930,1393007,ORD,11066,1106606,CMH,2241,1,2100-2159,54,1,0
657,2019,31,4,UA,19977,UA,N77518,780,13930,1393007,ORD,11618,1161802,EWR,1831,1,1700-1759,2200,1,0
658,2019,31,4,UA,19977,UA,N817UA,779,13930,1393007,ORD,10994,1099402,CHS,1830,1,1800-1859,2124,0,0
659,2019,31,4,UA,19977,UA,N39416,778,12264,1226402,IAD,13204,1320402,MCO,1225,0,1200-1259,1434,0,0
660,2019,31,4,UA,19977,UA,N14231,776,13930,1393007,ORD,13204,1320402,MCO,1047,1,1000-1059,1413,1,0
661,2019,31,4,UA,19977,UA,N17229,775,10721,1072102,BOS,13930,1393007,ORD,815,0,0800-0859,957,0,0
662,2019,31,4,UA,19977,UA,N816UA,775,11292,1129202,DEN,12889,1288903,LAS,1544,0,1500-1559,1632,0,0
663,2019,31,4,UA,19977,UA,N77871,775,13930,1393007,ORD,11292,1129202,DEN,1253,0,1200-1259,1423,0,0
664,2019,31,4,UA,19977,UA,N464UA,774,13244,1324402,MEM,12266,1226603,IAH,1631,0,1600-1659,1824,0,0
665,2019,31,4,UA,19977,UA,N38458,773,11292,1129202,DEN,14893,1489302,SMF,1912,0,1900-1959,2039,0,0
666,2019,31,4,UA,19977,UA,N78448,772,14107,1410702,PHX,11292,1129202,DEN,1736,0,1700-1759,1938,0,0
667,2019,31,4,UA,19977,UA,N409UA,771,14869,1486903,SLC,14771,1477104,SFO,1427,1,1300-1359,1509,0,0
668,2019,31,4,UA,19977,UA,N849UA,770,11292,1129202,DEN,14492,1449202,RDU,944,0,0900-0959,1450,0,0
669,2019,31,4,UA,19977,UA,N464UA,769,13871,1387102,OMA,12266,1226603,IAH,558,0,0600-0659,805,0,0
670,2019,31,4,UA,19977,UA,N598UA,768,14771,1477104,SFO,10721,1072102,BOS,820,0,0800-0859,1652,0,0
671,2019,31,4,UA,19977,UA,N419UA,766,14771,1477104,SFO,14057,1405702,PDX,1931,0,1900-1959,2104,0,0
672,2019,31,4,UA,19977,UA,N432UA,765,12953,1295304,LGA,13930,1393007,ORD,1508,0,1500-1559,1637,0,0
673,2019,31,4,UA,19977,UA,N66893,765,13930,1393007,ORD,11292,1129202,DEN,1749,0,1700-1759,1934,0,0
674,2019,31,4,UA,19977,UA,N66837,764,12889,1288903,LAS,11292,1129202,DEN,1338,0,1300-1359,1635,0,0
675,2019,31,4,UA,19977,UA,N66837,763,11042,1104205,CLE,11292,1129202,DEN,843,0,0800-0859,1009,0,0
676,2019,31,4,UA,19977,UA,N69885,763,11292,1129202,DEN,14679,1467903,SAN,1121,0,1100-1159,1258,1,0
677,2019,31,4,UA,19977,UA,N643UA,762,12264,1226402,IAD,12266,1226603,IAH,830,0,0800-0859,1103,0,0
678,2019,31,4,UA,19977,UA,N57857,761,13930,1393007,ORD,14771,1477104,SFO,815,1,0800-0859,1043,0,0
679,2019,31,4,UA,19977,UA,N54711,760,11042,1104205,CLE,12266,1226603,IAH,829,0,0800-0859,1041,0,0
680,2019,31,4,UA,19977,UA,N27509,759,13204,1320402,MCO,14771,1477104,SFO,620,0,0600-0659,901,0,0
681,2019,31,4,UA,19977,UA,N12109,758,11618,1161802,EWR,12892,1289208,LAX,554,0,0600-0659,911,0,0
682,2019,31,4,UA,19977,UA,N11206,756,14771,1477104,SFO,11292,1129202,DEN,527,0,0001-0559,853,0,0
683,2019,31,4,UA,19977,UA,N37419,755,11618,1161802,EWR,13930,1393007,ORD,1325,0,1300-1359,1438,0,0
684,2019,31,4,UA,19977,UA,,754,13487,1348702,MSP,13930,1393007,ORD,,,0700-0759,,,1
685,2019,31,4,UA,19977,UA,N518UA,753,14771,1477104,SFO,11618,1161802,EWR,1000,0,1000-1059,1829,0,0
686,2019,31,4,UA,19977,UA,N414UA,752,11292,1129202,DEN,10821,1082106,BWI,955,0,1000-1059,1510,0,0
687,2019,31,4,UA,19977,UA,N19136,751,14679,1467903,SAN,11618,1161802,EWR,640,0,0600-0659,1509,0,0
688,2019,31,4,UA,19977,UA,N62849,750,12892,1289208,LAX,11292,1129202,DEN,1935,1,1700-1759,2256,1,0
689,2019,31,4,UA,19977,UA,N17128,749,11292,1129202,DEN,11618,1161802,EWR,1342,1,1200-1259,1902,1,0
690,2019,31,4,UA,19977,UA,N669UA,748,12266,1226603,IAH,11618,1161802,EWR,1249,1,1200-1259,1718,1,0
691,2019,31,4,UA,19977,UA,,748,13930,1393007,ORD,12266,1226603,IAH,,,0700-0759,,,1
692,2019,31,4,UA,19977,UA,N39728,746,10693,1069302,BNA,12266,1226603,IAH,1639,0,1600-1659,1905,0,0
693,2019,31,4,UA,19977,UA,N68807,745,11292,1129202,DEN,14057,1405702,PDX,1859,0,1900-1959,2036,0,0
694,2019,31,4,UA,19977,UA,N443UA,745,12953,1295304,LGA,11292,1129202,DEN,1419,0,1400-1459,1629,0,0
695,2019,31,4,UA,19977,UA,N33292,744,11292,1129202,DEN,12892,1289208,LAX,1430,1,1400-1459,1557,1,0
696,2019,31,4,UA,19977,UA,N467UA,744,12953,1295304,LGA,11292,1129202,DEN,1001,1,0800-0859,1220,1,0
697,2019,31,4,UA,19977,UA,N76523,743,11618,1161802,EWR,13930,1393007,ORD,1623,1,1500-1559,1754,1,0
698,2019,31,4,UA,19977,UA,N77871,743,13930,1393007,ORD,14771,1477104,SFO,1958,1,1700-1759,2316,1,0
699,2019,31,4,UA,19977,UA,,742,13930,1393007,ORD,14635,1463502,RSW,,,0700-0759,,,1
700,2019,31,4,UA,19977,UA,N14250,740,11292,1129202,DEN,13495,1349505,MSY,800,0,0800-0859,1126,0,0
701,2019,31,4,UA,19977,UA,N67827,739,11292,1129202,DEN,14107,1410702,PHX,1129,0,1100-1159,1317,0,0
702,2019,31,4,UA,19977,UA,N68836,738,11292,1129202,DEN,13204,1320402,MCO,1751,0,1700-1759,2311,0,0
703,2019,31,4,UA,19977,UA,N446UA,738,14747,1474703,SEA,11292,1129202,DEN,1403,1,1300-1359,1730,1,0
704,2019,31,4,UA,19977,UA,N67827,737,11292,1129202,DEN,14771,1477104,SFO,1750,0,1700-1759,1906,0,0
705,2019,31,4,UA,19977,UA,N1902U,736,14679,1467903,SAN,14771,1477104,SFO,1658,0,1600-1659,1850,1,0
706,2019,31,4,UA,19977,UA,N69838,735,11292,1129202,DEN,14771,1477104,SFO,1521,0,1500-1559,1645,0,0
707,2019,31,4,UA,19977,UA,N75425,735,12264,1226402,IAD,11292,1129202,DEN,1225,0,1200-1259,1421,0,0
708,2019,31,4,UA,19977,UA,N18223,735,15304,1530402,TPA,12264,1226402,IAD,918,0,0900-0959,1113,0,0
709,2019,31,4,UA,19977,UA,,734,13930,1393007,ORD,14122,1412202,PIT,,,1400-1459,,,1
710,2019,31,4,UA,19977,UA,N35271,733,11292,1129202,DEN,14771,1477104,SFO,1404,0,1400-1459,1532,0,0
711,2019,31,4,UA,19977,UA,N1902U,733,14771,1477104,SFO,14747,1474703,SEA,1935,0,1900-1959,2153,0,0
712,2019,31,4,UA,19977,UA,N423UA,732,13871,1387102,OMA,11292,1129202,DEN,930,0,0900-0959,1008,0,0
713,2019,31,4,UA,19977,UA,N838UA,731,14100,1410005,PHL,14771,1477104,SFO,714,0,0700-0759,1053,0,0
714,2019,31,4,UA,19977,UA,N29124,730,11618,1161802,EWR,13204,1320402,MCO,1514,0,1500-1559,1751,0,0
715,2019,31,4,UA,19977,UA,,729,11298,1129806,DFW,13930,1393007,ORD,,,0800-0859,,,1
716,2019,31,4,UA,19977,UA,,729,13930,1393007,ORD,10821,1082106,BWI,,,1400-1459,,,1
717,2019,31,4,UA,19977,UA,N66893,728,12889,1288903,LAS,14771,1477104,SFO,556,0,0600-0659,718,0,0
718,2019,31,4,UA,19977,UA,N17139,727,14771,1477104,SFO,12264,1226402,IAD,1313,0,1300-1359,2110,0,0
719,2019,31,4,UA,19977,UA,N409UA,726,14771,1477104,SFO,14679,1467903,SAN,1600,0,1600-1659,1745,0,0
720,2019,31,4,UA,19977,UA,,725,13930,1393007,ORD,14107,1410702,PHX,,,1000-1059,,,1
721,2019,31,4,UA,19977,UA,N213UA,724,12173,1217305,HNL,14771,1477104,SFO,1405,0,1400-1459,2126,1,0
722,2019,31,4,UA,19977,UA,N853UA,723,14027,1402702,PBI,11618,1161802,EWR,1038,0,1000-1059,1317,0,0
723,2019,31,4,UA,19977,UA,N494UA,721,13487,1348702,MSP,13930,1393007,ORD,629,0,0600-0659,803,0,0
724,2019,31,4,UA,19977,UA,N78509,720,14747,1474703,SEA,14771,1477104,SFO,1053,0,1000-1059,1257,0,0
725,2019,31,4,UA,19977,UA,N36207,720,14771,1477104,SFO,11292,1129202,DEN,1514,1,1400-1459,1835,1,0
726,2019,31,4,UA,19977,UA,N37413,719,12264,1226402,IAD,12892,1289208,LAX,1721,0,1700-1759,1957,0,0
727,2019,31,4,UA,19977,UA,N19130,717,10721,1072102,BOS,12892,1289208,LAX,1734,0,1700-1759,2101,0,0
728,2019,31,4,UA,19977,UA,N833UA,716,15376,1537604,TUS,12266,1226603,IAH,719,0,0700-0759,1027,0,0
729,2019,31,4,UA,19977,UA,N849UA,715,13486,1348602,MSO,11292,1129202,DEN,717,1,0600-0659,856,0,0
730,2019,31,4,UA,19977,UA,,714,15096,1509602,SYR,13930,1393007,ORD,,,0700-0759,,,1
731,2019,31,4,UA,19977,UA,,713,11298,1129806,DFW,13930,1393007,ORD,,,1700-1759,,,1
732,2019,31,4,UA,19977,UA,N38467,712,11292,1129202,DEN,12264,1226402,IAD,944,0,0900-0959,1437,0,0
733,2019,31,4,UA,19977,UA,N73251,711,11618,1161802,EWR,11697,1169706,FLL,2136,1,1900-1959,26,1,0
734,2019,31,4,UA,19977,UA,N69840,710,11292,1129202,DEN,14679,1467903,SAN,1517,0,1500-1559,1645,0,0
735,2019,31,4,UA,19977,UA,N828UA,709,11292,1129202,DEN,13485,1348502,MSN,1743,0,1700-1759,2043,0,0
736,2019,31,4,UA,19977,UA,N474UA,708,12892,1289208,LAX,14771,1477104,SFO,1109,1,1000-1059,1308,1,0
737,2019,31,4,UA,19977,UA,N37468,707,11292,1129202,DEN,12889,1288903,LAS,801,0,0800-0859,846,0,0
738,2019,31,4,UA,19977,UA,N37507,706,13830,1383002,OGG,12892,1289208,LAX,1404,0,1400-1459,2114,0,0
739,2019,31,4,UA,19977,UA,N413UA,705,15016,1501606,STL,12266,1226603,IAH,648,0,0600-0659,906,0,0
740,2019,31,4,UA,19977,UA,N61882,704,12266,1226603,IAH,11618,1161802,EWR,1843,0,1800-1859,2253,0,0
741,2019,31,4,UA,19977,UA,N63890,704,12889,1288903,LAS,12266,1226603,IAH,1003,0,1000-1059,1453,0,0
742,2019,31,4,UA,19977,UA,N67052,703,11618,1161802,EWR,12892,1289208,LAX,838,1,0800-0859,1229,1,0
743,2019,31,4,UA,19977,UA,N15710,702,13930,1393007,ORD,11042,1104205,CLE,1815,0,1800-1859,2116,1,0
744,2019,31,4,UA,19977,UA,N68811,701,14771,1477104,SFO,10423,1042302,AUS,1118,0,1100-1159,1647,0,0
745,2019,31,4,UA,19977,UA,N27722,700,10721,1072102,BOS,11618,1161802,EWR,858,0,0900-0959,1012,0,0
746,2019,31,4,UA,19977,UA,N12125,699,11618,1161802,EWR,14679,1467903,SAN,2032,1,1900-1959,2326,1,0
747,2019,31,4,UA,19977,UA,N810UA,698,14747,1474703,SEA,14771,1477104,SFO,917,0,0900-0959,1131,0,0
748,2019,31,4,UA,19977,UA,N29124,697,13303,1330303,MIA,11618,1161802,EWR,1101,0,1100-1159,1355,0,0
749,2019,31,4,UA,19977,UA,N16701,696,13256,1325602,MFE,12266,1226603,IAH,1420,0,1400-1459,1522,0,0
750,2019,31,4,UA,19977,UA,,695,11003,1100303,CID,11292,1129202,DEN,,,0600-0659,,,1
751,2019,31,4,UA,19977,UA,N63899,694,14771,1477104,SFO,12758,1275804,KOA,1047,0,1000-1059,1419,0,0
752,2019,31,4,UA,19977,UA,N13718,693,12953,1295304,LGA,13930,1393007,ORD,1856,0,1900-1959,2106,1,0
753,2019,31,4,UA,19977,UA,N487UA,692,13930,1393007,ORD,12953,1295304,LGA,1812,0,1800-1859,2215,1,0
754,2019,31,4,UA,19977,UA,N840UA,691,14869,1486903,SLC,12266,1226603,IAH,614,0,0600-0659,1021,0,0
755,2019,31,4,UA,19977,UA,N69816,689,12264,1226402,IAD,13204,1320402,MCO,2203,0,2200-2259,16,0,0
756,2019,31,4,UA,19977,UA,N36207,688,14747,1474703,SEA,14771,1477104,SFO,1230,0,1200-1259,1431,0,0
757,2019,31,4,UA,19977,UA,N663UA,687,11618,1161802,EWR,12266,1226603,IAH,1605,0,1600-1659,1914,0,0
758,2019,31,4,UA,19977,UA,N37506,686,12266,1226603,IAH,13204,1320402,MCO,729,0,0700-0759,1040,0,0
759,2019,31,4,UA,19977,UA,N15712,684,12266,1226603,IAH,14908,1490803,SNA,1837,0,1800-1859,2105,1,0
760,2019,31,4,UA,19977,UA,N837UA,683,14492,1449202,RDU,14771,1477104,SFO,1850,1,1800-1859,2124,0,0
761,2019,31,4,UA,19977,UA,N77871,682,11292,1129202,DEN,13930,1393007,ORD,801,0,0800-0859,1119,0,0
762,2019,31,4,UA,19977,UA,N480UA,682,13930,1393007,ORD,12953,1295304,LGA,1259,0,1300-1359,1551,0,0
763,2019,31,4,UA,19977,UA,N14240,681,14771,1477104,SFO,12889,1288903,LAS,1814,0,1800-1859,1949,0,0
764,2019,31,4,UA,19977,UA,N807UA,680,14262,1426204,PSP,12266,1226603,IAH,1209,0,1200-1259,1708,0,0
765,2019,31,4,UA,19977,UA,N73270,679,14057,1405702,PDX,13930,1393007,ORD,1059,0,1100-1159,1654,0,0
766,2019,31,4,UA,19977,UA,N843UA,678,12266,1226603,IAH,13303,1330303,MIA,931,0,0900-0959,1252,0,0
767,2019,31,4,UA,19977,UA,N423UA,677,10713,1071302,BOI,11292,1129202,DEN,1441,0,1400-1459,1617,0,0
768,2019,31,4,UA,19977,UA,N27213,677,11292,1129202,DEN,10397,1039707,ATL,1752,0,1700-1759,2233,0,0
769,2019,31,4,UA,19977,UA,N833UA,676,12266,1226603,IAH,11278,1127805,DCA,1642,0,1600-1659,2023,0,0
770,2019,31,4,UA,19977,UA,N18220,676,14908,1490803,SNA,12266,1226603,IAH,823,0,0800-0859,1315,0,0
771,2019,31,4,UA,19977,UA,N466UA,675,11292,1129202,DEN,11884,1188402,GEG,1120,0,1100-1159,1240,0,0
772,2019,31,4,UA,19977,UA,N37465,675,13930,1393007,ORD,11292,1129202,DEN,743,0,0700-0759,906,0,0
773,2019,31,4,UA,19977,UA,N401UA,674,10397,1039707,ATL,11618,1161802,EWR,2021,1,1900-1959,2244,1,0
774,2019,31,4,UA,19977,UA,N836UA,673,11618,1161802,EWR,13495,1349505,MSY,2101,1,2000-2059,2306,1,0
775,2019,31,4,UA,19977,UA,N37290,672,14100,1410005,PHL,12266,1226603,IAH,1243,0,1200-1259,1544,0,0
776,2019,31,4,UA,19977,UA,N808UA,671,11618,1161802,EWR,10994,1099402,CHS,2049,1,2000-2059,2244,0,0
777,2019,31,4,UA,19977,UA,N61881,670,13930,1393007,ORD,10721,1072102,BOS,2356,1,2100-2159,341,1,0
778,2019,31,4,UA,19977,UA,N37470,670,14747,1474703,SEA,13930,1393007,ORD,1403,0,1400-1459,2017,1,0
779,2019,31,4,UA,19977,UA,N24211,669,11292,1129202,DEN,13487,1348702,MSP,2028,0,2000-2059,2318,0,0
780,2019,31,4,UA,19977,UA,N4901U,669,14893,1489302,SMF,11292,1129202,DEN,1339,0,1300-1359,1650,0,0
781,2019,31,4,UA,19977,UA,N24202,668,14843,1484306,SJU,12266,1226603,IAH,1756,1,1700-1759,2039,1,0
782,2019,31,4,UA,19977,UA,N441UA,667,13930,1393007,ORD,14107,1410702,PHX,1110,1,0700-0759,1345,1,0
783,2019,31,4,UA,19977,UA,N38451,665,11618,1161802,EWR,12889,1288903,LAS,1918,1,1900-1959,2146,0,0
784,2019,31,4,UA,19977,UA,N13110,665,12266,1226603,IAH,11618,1161802,EWR,1335,1,1200-1259,1804,1,0
785,2019,31,4,UA,19977,UA,,664,13930,1393007,ORD,14100,1410005,PHL,,,1400-1459,,,1
786,2019,31,4,UA,19977,UA,N77525,663,11618,1161802,EWR,12266,1226603,IAH,1008,0,1000-1059,1337,1,0
787,2019,31,4,UA,19977,UA,N69840,662,14679,1467903,SAN,14771,1477104,SFO,729,0,0700-0759,906,0,0
788,2019,31,4,UA,19977,UA,N57862,661,12892,1289208,LAX,13930,1393007,ORD,1646,1,1600-1659,2253,1,0
789,2019,31,4,UA,19977,UA,N27477,660,12892,1289208,LAX,12889,1288903,LAS,1351,1,1200-1259,1505,1,0
790,2019,31,4,UA,19977,UA,N33284,659,12889,1288903,LAS,12264,1226402,IAD,835,0,0800-0859,1549,0,0
791,2019,31,4,UA,19977,UA,N832UA,658,13256,1325602,MFE,12266,1226603,IAH,1142,0,1100-1159,1240,0,0
792,2019,31,4,UA,19977,UA,N76529,657,12953,1295304,LGA,12266,1226603,IAH,539,0,0001-0559,847,0,0
793,2019,31,4,UA,19977,UA,,656,14107,1410702,PHX,13930,1393007,ORD,,,0600-0659,,,1
794,2019,31,4,UA,19977,UA,N402UA,655,12264,1226402,IAD,10721,1072102,BOS,1234,0,1200-1259,1351,0,0
795,2019,31,4,UA,19977,UA,,654,12451,1245102,JAX,13930,1393007,ORD,,,1300-1359,,,1
796,2019,31,4,UA,19977,UA,N69816,653,12892,1289208,LAX,12264,1226402,IAD,1300,0,1300-1359,2049,0,0
797,2019,31,4,UA,19977,UA,N14242,652,10721,1072102,BOS,11292,1129202,DEN,1132,0,1100-1159,1403,0,0
798,2019,31,4,UA,19977,UA,N45905,652,11292,1129202,DEN,12264,1226402,IAD,1527,0,1500-1559,2019,0,0
799,2019,31,4,UA,19977,UA,,651,13930,1393007,ORD,14679,1467903,SAN,,,1900-1959,,,1
800,2019,31,4,UA,19977,UA,N87513,651,15304,1530402,TPA,13930,1393007,ORD,1641,0,1600-1659,1856,0,0
801,2019,31,4,UA,19977,UA,N832UA,650,12266,1226603,IAH,13256,1325602,MFE,947,0,0900-0959,1102,0,0
802,2019,31,4,UA,19977,UA,N443UA,649,11292,1129202,DEN,12953,1295304,LGA,745,0,0700-0759,1309,0,0
803,2019,31,4,UA,19977,UA,N445UA,648,11292,1129202,DEN,14122,1412202,PIT,958,0,1000-1059,1457,0,0
804,2019,31,4,UA,19977,UA,N14235,647,14771,1477104,SFO,15304,1530402,TPA,1250,0,1300-1359,2049,0,0
805,2019,31,4,UA,19977,UA,N37290,646,12266,1226603,IAH,13244,1324402,MEM,1627,0,1600-1659,1752,0,0
806,2019,31,4,UA,19977,UA,N834UA,645,12451,1245102,JAX,11618,1161802,EWR,1554,1,1400-1459,1844,1,0
807,2019,31,4,UA,19977,UA,N68807,644,10423,1042302,AUS,11292,1129202,DEN,1639,0,1600-1659,1750,0,0
808,2019,31,4,UA,19977,UA,N68823,643,12758,1275804,KOA,14771,1477104,SFO,1426,0,1400-1459,2131,0,0
809,2019,31,4,UA,19977,UA,N12125,642,12892,1289208,LAX,11618,1161802,EWR,1010,0,1000-1059,1914,1,0
810,2019,31,4,UA,19977,UA,N850UA,641,12264,1226402,IAD,10721,1072102,BOS,834,0,0800-0859,1001,0,0
811,2019,31,4,UA,19977,UA,N404UA,640,12889,1288903,LAS,13930,1393007,ORD,1426,0,1400-1459,1954,0,0
812,2019,31,4,UA,19977,UA,N66893,639,14771,1477104,SFO,13930,1393007,ORD,834,0,0800-0859,1440,0,0
813,2019,31,4,UA,19977,UA,N66803,638,12266,1226603,IAH,13930,1393007,ORD,741,0,0700-0759,1007,0,0
814,2019,31,4,UA,19977,UA,,638,13930,1393007,ORD,14100,1410005,PHL,,,1100-1159,,,1
815,2019,31,4,UA,19977,UA,N851UA,637,12278,1227805,ICT,11292,1129202,DEN,936,0,0900-0959,1005,0,0
816,2019,31,4,UA,19977,UA,N411UA,636,13930,1393007,ORD,11618,1161802,EWR,611,0,0600-0659,909,0,0
817,2019,31,4,UA,19977,UA,N73283,635,10821,1082106,BWI,13930,1393007,ORD,800,0,0800-0859,902,0,0
818,2019,31,4,UA,19977,UA,N66825,635,13930,1393007,ORD,14747,1474703,SEA,1331,1,1000-1059,1559,1,0
819,2019,31,4,UA,19977,UA,N37290,634,12266,1226603,IAH,14100,1410005,PHL,723,0,0700-0759,1121,0,0
820,2019,31,4,UA,19977,UA,N12221,634,12889,1288903,LAS,12266,1226603,IAH,50,0,0001-0559,532,0,0
821,2019,31,4,UA,19977,UA,N69810,633,13204,1320402,MCO,13930,1393007,ORD,1204,0,1200-1259,1347,0,0
822,2019,31,4,UA,19977,UA,N69839,632,12264,1226402,IAD,12892,1289208,LAX,1227,0,1200-1259,1459,0,0
823,2019,31,4,UA,19977,UA,N66831,632,12892,1289208,LAX,14771,1477104,SFO,1654,0,1700-1759,1824,0,0
824,2019,31,4,UA,19977,UA,N76523,632,13930,1393007,ORD,12264,1226402,IAD,854,0,0800-0859,1129,0,0
825,2019,31,4,UA,19977,UA,N77539,631,14771,1477104,SFO,14908,1490803,SNA,1047,0,1000-1059,1220,0,0
826,2019,31,4,UA,19977,UA,N68811,630,10423,1042302,AUS,12266,1226603,IAH,1752,0,1700-1759,1930,1,0
827,2019,31,4,UA,19977,UA,N899UA,628,12953,1295304,LGA,13930,1393007,ORD,652,0,0700-0759,816,0,0
828,2019,31,4,UA,19977,UA,N13138,627,11292,1129202,DEN,11618,1161802,EWR,754,0,0700-0759,1321,0,0
829,2019,31,4,UA,19977,UA,N34460,626,13930,1393007,ORD,14100,1410005,PHL,1845,1,1800-1859,2227,1,0
830,2019,31,4,UA,19977,UA,N66814,625,11618,1161802,EWR,13204,1320402,MCO,1053,0,1000-1059,1329,0,0
831,2019,31,4,UA,19977,UA,N433UA,624,13930,1393007,ORD,11278,1127805,DCA,1821,0,1800-1859,2107,0,0
832,2019,31,4,UA,19977,UA,N69804,624,14771,1477104,SFO,13930,1393007,ORD,1113,1,1000-1059,1747,1,0
833,2019,31,4,UA,19977,UA,N801UA,623,12266,1226603,IAH,15376,1537604,TUS,1227,0,1200-1259,1357,0,0
834,2019,31,4,UA,19977,UA,N61881,622,13930,1393007,ORD,13204,1320402,MCO,1403,0,1400-1459,1730,0,0
835,2019,31,4,UA,19977,UA,N895UA,621,12266,1226603,IAH,14869,1486903,SLC,1830,1,1800-1859,2025,0,0
836,2019,31,4,UA,19977,UA,,620,13930,1393007,ORD,13487,1348702,MSP,,,1600-1659,,,1
837,2019,31,4,UA,19977,UA,N822UA,619,12266,1226603,IAH,14747,1474703,SEA,1823,0,1800-1859,2058,0,0
838,2019,31,4,UA,19977,UA,N36207,618,14771,1477104,SFO,14747,1474703,SEA,916,0,0900-0959,1136,0,0
839,2019,31,4,UA,19977,UA,N454UA,617,12266,1226603,IAH,14747,1474703,SEA,1155,0,1100-1159,1424,0,0
840,2019,31,4,UA,19977,UA,N842UA,616,13930,1393007,ORD,11278,1127805,DCA,1500,1,1400-1459,1732,1,0
841,2019,31,4,UA,19977,UA,N61881,616,14771,1477104,SFO,13930,1393007,ORD,637,0,0600-0659,1240,0,0
842,2019,31,4,UA,19977,UA,N76503,614,11618,1161802,EWR,12889,1288903,LAS,1730,1,1700-1759,1958,0,0
843,2019,31,4,UA,19977,UA,N68817,613,12892,1289208,LAX,13930,1393007,ORD,1106,1,1000-1059,1741,1,0
844,2019,31,4,UA,19977,UA,N470UA,613,14771,1477104,SFO,12892,1289208,LAX,814,0,0800-0859,1038,1,0
